sid,sx,sy,eid,ex,ey,num,team,time
25,118.1960842,24.51082948,49,118.1980189,24.51098186,164,1201,38
383,118.192428,24.48524636,384,118.1918336,24.48386186,235,1202,38
244,118.198852,24.49087384,243,118.1993321,24.49272,164,1203,38
244,118.198852,24.49087384,243,118.1993321,24.49272,164,1204,38
244,118.198852,24.49087384,243,118.1993321,24.49272,164,1206,38
26,118.1946378,24.51064543,503,118.1933791,24.51140735,504,1313,38
26,118.1946378,24.51064543,503,118.1933791,24.51140735,199,1316,38
26,118.1946378,24.51064543,503,118.1933791,24.51140735,235,1318,38
26,118.1946378,24.51064543,503,118.1933791,24.51140735,504,1320,38
25,118.1960842,24.51082948,26,118.1946378,24.51064543,164,1325,38
25,118.1960842,24.51082948,26,118.1946378,24.51064543,164,1326,38
260,118.1948307,24.49400823,258,118.1947818,24.49212855,159,1327,38
25,118.1960842,24.51082948,26,118.1946378,24.51064543,235,1328,38
25,118.1960842,24.51082948,26,118.1946378,24.51064543,235,1329,38
53,118.1979515,24.51209628,54,118.1974916,24.51334934,352,1330,38
53,118.1979515,24.51209628,54,118.1974916,24.51334934,199,1331,38
156,118.1994072,24.50050697,141,118.1993983,24.50203491,235,1332,38
49,118.1980189,24.51098186,53,118.1979515,24.51209628,235,1333,38
49,118.1980189,24.51098186,53,118.1979515,24.51209628,352,1334,38
49,118.1980189,24.51098186,53,118.1979515,24.51209628,352,1335,38
204,118.1992565,24.49380775,196,118.1988556,24.49614206,82,1336,38
204,118.1992565,24.49380775,196,118.1988556,24.49614206,82,1337,38
382,118.1915082,24.48390213,396,118.1907993,24.48244597,62,1340,38
382,118.1915082,24.48390213,396,118.1907993,24.48244597,62,1342,38
25,118.1960842,24.51082948,49,118.1980189,24.51098186,235,1343,38
25,118.1960842,24.51082948,49,118.1980189,24.51098186,164,1344,38
278,118.1964804,24.49125042,244,118.198852,24.49087384,199,1345,38
278,118.1964804,24.49125042,244,118.198852,24.49087384,199,1346,38
142,118.1958249,24.50185552,152,118.1965815,24.5002015,70,1352,38
278,118.1964804,24.49125042,244,118.198852,24.49087384,199,1357,38
199,118.1946976,24.49528905,198,118.1951292,24.49700371,235,1418,39
255,118.1945341,24.49405849,199,118.1946976,24.49528905,164,1423,39
199,118.1946976,24.49528905,198,118.1951292,24.49700371,235,1426,39
199,118.1946976,24.49528905,198,118.1951292,24.49700371,235,1427,39
255,118.1945341,24.49405849,199,118.1946976,24.49528905,164,1428,39
255,118.1945341,24.49405849,199,118.1946976,24.49528905,164,1429,39
199,118.1946976,24.49528905,198,118.1951292,24.49700371,235,1430,39
255,118.1945341,24.49405849,199,118.1946976,24.49528905,151,1431,39
402,118.1925597,24.48081353,404,118.1918886,24.47963026,199,1522,39
391,118.1937282,24.48305447,392,118.193125,24.48200444,199,1523,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1528,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1529,39
351,118.1932078,24.48599548,352,118.1948672,24.48532282,36,1541,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,71,1546,39
259,118.1945043,24.49211796,255,118.1945341,24.49405849,199,1547,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1553,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1554,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1555,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1556,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1560,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1561,39
259,118.1945043,24.49211796,255,118.1945341,24.49405849,199,1562,39
259,118.1945043,24.49211796,255,118.1945341,24.49405849,13,1563,39
255,118.1945341,24.49405849,199,118.1946976,24.49528905,72,1587,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,75,1646,39
390,118.1940636,24.48394469,391,118.1937282,24.48305447,152,1649,39
409,118.194148,24.48017916,402,118.1925597,24.48081353,199,1654,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,223,1656,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,223,1657,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,223,1658,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,223,1659,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,164,1660,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,164,1661,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,164,1670,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,1671,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,1672,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,75,1674,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,75,1675,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,75,1680,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1755,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,223,1756,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,223,1757,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,223,1758,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,223,1759,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,504,1760,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,504,1761,39
419,118.1956802,24.47951568,409,118.194148,24.48017916,52,1762,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,199,1763,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,199,1764,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,352,1773,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,1774,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,1775,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1780,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,144,1781,39
402,118.1925597,24.48081353,404,118.1918886,24.47963026,164,1802,39
351,118.1932078,24.48599548,352,118.1948672,24.48532282,36,1804,39
87,118.2023423,24.51144584,48,118.2010099,24.51102113,199,1858,39
280,118.1938897,24.48882923,283,118.1933238,24.48748071,36,1863,39
280,118.1938897,24.48882923,283,118.1933238,24.48748071,235,1864,39
409,118.194148,24.48017916,402,118.1925597,24.48081353,164,1892,39
384,118.1918336,24.48386186,397,118.1907795,24.48161194,62,1894,39
391,118.1937282,24.48305447,392,118.193125,24.48200444,130,1929,39
384,118.1918336,24.48386186,397,118.1907795,24.48161194,62,1934,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,235,1935,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,235,1936,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,235,1943,39
279,118.19413,24.4902268,280,118.1938897,24.48882923,36,1948,39
279,118.19413,24.4902268,280,118.1938897,24.48882923,235,1949,39
419,118.1956802,24.47951568,409,118.194148,24.48017916,52,1979,39
384,118.1918336,24.48386186,397,118.1907795,24.48161194,62,1980,39
278,118.1964804,24.49125042,277,118.1947334,24.49136427,151,1990,39
278,118.1964804,24.49125042,277,118.1947334,24.49136427,36,1992,39
390,118.1940636,24.48394469,391,118.1937282,24.48305447,17,2015,39
384,118.1918336,24.48386186,397,118.1907795,24.48161194,62,2017,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,164,2060,39
280,118.1938897,24.48882923,283,118.1933238,24.48748071,36,2071,39
280,118.1938897,24.48882923,283,118.1933238,24.48748071,235,2072,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,164,2074,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,164,2075,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,164,2077,39
156,118.1994072,24.50050697,152,118.1965815,24.5002015,164,2134,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,199,2135,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,199,2136,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,199,2141,39
279,118.19413,24.4902268,280,118.1938897,24.48882923,235,2149,39
156,118.1994072,24.50050697,152,118.1965815,24.5002015,164,2151,39
156,118.1994072,24.50050697,152,118.1965815,24.5002015,164,2152,39
156,118.1994072,24.50050697,152,118.1965815,24.5002015,164,2154,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,2166,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,15,2172,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,2189,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,2202,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,2203,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,2211,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,2234,39
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,2237,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,2248,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,2249,39
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,2250,39
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,2251,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,2252,39
156,118.1994072,24.50050697,152,118.1965815,24.5002015,235,2255,39
352,118.1948672,24.48532282,351,118.1932078,24.48599548,199,2308,39
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,2314,39
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,2315,39
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,2319,39
352,118.1948672,24.48532282,351,118.1932078,24.48599548,151,2322,39
352,118.1948672,24.48532282,351,118.1932078,24.48599548,151,2323,39
402,118.1925597,24.48081353,404,118.1918886,24.47963026,235,2344,39
352,118.1948672,24.48532282,351,118.1932078,24.48599548,199,2345,39
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,2347,39
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,2348,39
396,118.1907993,24.48244597,382,118.1915082,24.48390213,235,2353,39
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,2354,39
396,118.1907993,24.48244597,382,118.1915082,24.48390213,235,2357,39
396,118.1907993,24.48244597,382,118.1915082,24.48390213,235,2358,39
396,118.1907993,24.48244597,382,118.1915082,24.48390213,235,2361,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,2364,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,2367,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,2368,39
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,2370,39
196,118.1988556,24.49614206,204,118.1992565,24.49380775,165,2372,39
196,118.1988556,24.49614206,204,118.1992565,24.49380775,199,2373,39
402,118.1925597,24.48081353,404,118.1918886,24.47963026,235,2374,39
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2375,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,184,2376,39
397,118.1907795,24.48161194,384,118.1918336,24.48386186,235,2381,39
397,118.1907795,24.48161194,384,118.1918336,24.48386186,235,2382,39
397,118.1907795,24.48161194,384,118.1918336,24.48386186,235,2388,39
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,2397,39
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,2399,39
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,2400,39
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,2401,39
402,118.1925597,24.48081353,404,118.1918886,24.47963026,235,2406,39
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2407,39
419,118.1956802,24.47951568,409,118.194148,24.48017916,62,2408,39
395,118.196897,24.48179809,354,118.19802,24.48397351,199,2410,39
395,118.196897,24.48179809,354,118.19802,24.48397351,235,2414,39
395,118.196897,24.48179809,354,118.19802,24.48397351,235,2415,39
395,118.196897,24.48179809,354,118.19802,24.48397351,235,2418,39
395,118.196897,24.48179809,354,118.19802,24.48397351,151,2421,39
395,118.196897,24.48179809,354,118.19802,24.48397351,151,2422,39
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2441,39
419,118.1956802,24.47951568,409,118.194148,24.48017916,62,2442,39
419,118.1956802,24.47951568,395,118.196897,24.48179809,199,2443,39
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2444,39
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2445,39
419,118.1956802,24.47951568,395,118.196897,24.48179809,235,2446,39
419,118.1956802,24.47951568,395,118.196897,24.48179809,235,2447,39
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2448,39
419,118.1956802,24.47951568,395,118.196897,24.48179809,235,2449,39
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2450,39
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2451,39
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2452,39
419,118.1956802,24.47951568,395,118.196897,24.48179809,151,2453,39
419,118.1956802,24.47951568,395,118.196897,24.48179809,151,2454,39
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,2455,39
176,118.2012049,24.49954814,180,118.1994123,24.49944483,165,2460,39
176,118.2012049,24.49954814,180,118.1994123,24.49944483,199,2461,39
595,118.1954935,24.48098029,409,118.194148,24.48017916,62,2462,39
599,118.1969684,24.48031433,419,118.1956802,24.47951568,199,2463,39
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,2464,39
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,2465,39
599,118.1969684,24.48031433,419,118.1956802,24.47951568,235,2466,39
599,118.1969684,24.48031433,419,118.1956802,24.47951568,235,2467,39
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,2468,39
599,118.1969684,24.48031433,419,118.1956802,24.47951568,235,2469,39
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,2470,39
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,2471,39
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,2472,39
599,118.1969684,24.48031433,419,118.1956802,24.47951568,151,2473,39
599,118.1969684,24.48031433,419,118.1956802,24.47951568,151,2474,39
595,118.1954935,24.48098029,409,118.194148,24.48017916,71,2475,39
599,118.1969684,24.48031433,419,118.1956802,24.47951568,80,2476,39
26,118.1946378,24.51064543,503,118.1933791,24.51140735,60,473,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,477,39
402,118.1925597,24.48081353,404,118.1918886,24.47963026,164,479,39
25,118.1960842,24.51082948,26,118.1946378,24.51064543,80,482,39
260,118.1948307,24.49400823,258,118.1947818,24.49212855,70,483,39
260,118.1948307,24.49400823,258,118.1947818,24.49212855,70,484,39
260,118.1948307,24.49400823,258,118.1947818,24.49212855,162,485,39
260,118.1948307,24.49400823,258,118.1947818,24.49212855,100,487,39
390,118.1940636,24.48394469,391,118.1937282,24.48305447,100,493,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,164,494,39
49,118.1980189,24.51098186,53,118.1979515,24.51209628,60,496,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,235,497,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,235,498,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,235,499,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,235,500,39
383,118.192428,24.48524636,384,118.1918336,24.48386186,199,503,39
351,118.1932078,24.48599548,352,118.1948672,24.48532282,36,504,39
198,118.1951292,24.49700371,199,118.1946976,24.49528905,70,506,39
351,118.1932078,24.48599548,352,118.1948672,24.48532282,36,507,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,235,526,39
32,118.1959306,24.50821225,31,118.1961226,24.5096796,235,527,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,536,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,537,39
279,118.19413,24.4902268,280,118.1938897,24.48882923,74,538,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,164,540,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,164,541,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,551,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,164,552,39
198,118.1951292,24.49700371,199,118.1946976,24.49528905,70,553,39
198,118.1951292,24.49700371,199,118.1946976,24.49528905,70,554,39
391,118.1937282,24.48305447,392,118.193125,24.48200444,166,862,39
391,118.1937282,24.48305447,392,118.193125,24.48200444,166,864,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,866,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,872,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,82,876,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,82,877,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,153,878,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,153,879,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,82,893,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,94,900,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,902,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,903,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,907,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,908,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,911,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,916,39
390,118.1940636,24.48394469,391,118.1937282,24.48305447,73,949,39
384,118.1918336,24.48386186,397,118.1907795,24.48161194,73,951,39
391,118.1937282,24.48305447,392,118.193125,24.48200444,166,1105,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1111,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,199,1112,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,82,1114,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,82,1115,39
199,118.1946976,24.49528905,198,118.1951292,24.49700371,199,1122,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,82,1126,39
279,118.19413,24.4902268,280,118.1938897,24.48882923,77,1135,39
279,118.19413,24.4902268,280,118.1938897,24.48882923,77,1136,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1137,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1138,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,199,1139,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,199,1140,39
199,118.1946976,24.49528905,198,118.1951292,24.49700371,199,1145,39
199,118.1946976,24.49528905,198,118.1951292,24.49700371,199,1146,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,199,1147,39
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1148,39
199,118.1946976,24.49528905,198,118.1951292,24.49700371,199,1154,39
199,118.1946976,24.49528905,198,118.1951292,24.49700371,164,1205,39
199,118.1946976,24.49528905,198,118.1951292,24.49700371,164,1207,39
199,118.1946976,24.49528905,198,118.1951292,24.49700371,164,1208,39
199,118.1946976,24.49528905,198,118.1951292,24.49700371,164,1209,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,75,1323,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1324,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,82,1336,39
204,118.1992565,24.49380775,196,118.1988556,24.49614206,82,1337,39
255,118.1945341,24.49405849,199,118.1946976,24.49528905,199,1347,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1353,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1354,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,75,1355,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,75,1356,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1359,39
143,118.1943111,24.50197753,142,118.1958249,24.50185552,75,1360,39
255,118.1945341,24.49405849,199,118.1946976,24.49528905,199,1361,39
255,118.1945341,24.49405849,199,118.1946976,24.49528905,199,1362,39
255,118.1945341,24.49405849,199,118.1946976,24.49528905,199,1363,39
152,118.1965815,24.5002015,153,118.1950299,24.49961974,70,1364,40
152,118.1965815,24.5002015,153,118.1950299,24.49961974,70,1365,40
26,118.1946378,24.51064543,503,118.1933791,24.51140735,235,1409,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,164,1412,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,164,1413,40
53,118.1979515,24.51209628,54,118.1974916,24.51334934,235,1414,40
49,118.1980189,24.51098186,53,118.1979515,24.51209628,235,1415,40
25,118.1960842,24.51082948,49,118.1980189,24.51098186,164,1419,40
244,118.198852,24.49087384,243,118.1993321,24.49272,164,1421,40
244,118.198852,24.49087384,243,118.1993321,24.49272,164,1422,40
244,118.198852,24.49087384,243,118.1993321,24.49272,164,1425,40
26,118.1946378,24.51064543,503,118.1933791,24.51140735,199,1521,40
26,118.1946378,24.51064543,503,118.1933791,24.51140735,444,1525,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,164,1530,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,164,1531,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,235,1532,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,235,1533,40
53,118.1979515,24.51209628,54,118.1974916,24.51334934,97,1534,40
53,118.1979515,24.51209628,54,118.1974916,24.51334934,153,1535,40
156,118.1994072,24.50050697,141,118.1993983,24.50203491,235,1536,40
49,118.1980189,24.51098186,53,118.1979515,24.51209628,292,1539,40
25,118.1960842,24.51082948,49,118.1980189,24.51098186,235,1542,40
25,118.1960842,24.51082948,49,118.1980189,24.51098186,164,1543,40
278,118.1964804,24.49125042,244,118.198852,24.49087384,199,1544,40
278,118.1964804,24.49125042,244,118.198852,24.49087384,199,1545,40
204,118.1992565,24.49380775,196,118.1988556,24.49614206,71,1546,40
278,118.1964804,24.49125042,244,118.198852,24.49087384,199,1552,40
26,118.1946378,24.51064543,503,118.1933791,24.51140735,235,1583,40
49,118.1980189,24.51098186,53,118.1979515,24.51209628,235,1584,40
244,118.198852,24.49087384,243,118.1993321,24.49272,235,1585,40
244,118.198852,24.49087384,243,118.1993321,24.49272,235,1586,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,424,1650,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,504,1651,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,199,1652,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,199,1653,40
53,118.1979515,24.51209628,54,118.1974916,24.51334934,235,1655,40
49,118.1980189,24.51098186,53,118.1979515,24.51209628,199,1663,40
25,118.1960842,24.51082948,49,118.1980189,24.51098186,352,1666,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,235,1701,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,235,1702,40
25,118.1960842,24.51082948,49,118.1980189,24.51098186,235,1705,40
26,118.1946378,24.51064543,503,118.1933791,24.51140735,235,1753,40
49,118.1980189,24.51098186,53,118.1979515,24.51209628,235,1766,40
50,118.2003003,24.51108935,49,118.1980189,24.51098186,199,1770,40
244,118.198852,24.49087384,243,118.1993321,24.49272,235,1771,40
244,118.198852,24.49087384,243,118.1993321,24.49272,235,1772,40
244,118.198852,24.49087384,243,118.1993321,24.49272,235,1779,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,73,1805,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,73,1806,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,73,1807,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,235,1848,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,235,1849,40
204,118.1992565,24.49380775,196,118.1988556,24.49614206,82,1850,40
204,118.1992565,24.49380775,196,118.1988556,24.49614206,82,1851,40
25,118.1960842,24.51082948,49,118.1980189,24.51098186,235,1855,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,164,1856,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,164,1857,40
278,118.1964804,24.49125042,244,118.198852,24.49087384,235,1859,40
278,118.1964804,24.49125042,244,118.198852,24.49087384,235,1860,40
204,118.1992565,24.49380775,196,118.1988556,24.49614206,70,1861,40
259,118.1945043,24.49211796,255,118.1945341,24.49405849,36,1862,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,164,1865,40
278,118.1964804,24.49125042,244,118.198852,24.49087384,235,1866,40
259,118.1945043,24.49211796,255,118.1945341,24.49405849,235,1867,40
259,118.1945043,24.49211796,255,118.1945341,24.49405849,235,1868,40
259,118.1945043,24.49211796,255,118.1945341,24.49405849,235,1869,40
53,118.1979515,24.51209628,54,118.1974916,24.51334934,199,1893,40
384,118.1918336,24.48386186,397,118.1907795,24.48161194,62,1894,40
351,118.1932078,24.48599548,352,118.1948672,24.48532282,55,1897,40
384,118.1918336,24.48386186,397,118.1907795,24.48161194,62,1934,40
351,118.1932078,24.48599548,352,118.1948672,24.48532282,55,1939,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,199,1941,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,199,1942,40
277,118.1947334,24.49136427,278,118.1964804,24.49125042,235,1946,40
277,118.1947334,24.49136427,278,118.1964804,24.49125042,235,1947,40
277,118.1947334,24.49136427,278,118.1964804,24.49125042,235,1951,40
26,118.1946378,24.51064543,503,118.1933791,24.51140735,199,1978,40
384,118.1918336,24.48386186,397,118.1907795,24.48161194,62,1980,40
49,118.1980189,24.51098186,53,118.1979515,24.51209628,199,1981,40
244,118.198852,24.49087384,243,118.1993321,24.49272,235,1982,40
244,118.198852,24.49087384,243,118.1993321,24.49272,235,1983,40
244,118.198852,24.49087384,243,118.1993321,24.49272,235,1989,40
384,118.1918336,24.48386186,397,118.1907795,24.48161194,62,2017,40
244,118.198852,24.49087384,243,118.1993321,24.49272,235,2021,40
244,118.198852,24.49087384,243,118.1993321,24.49272,235,2022,40
244,118.198852,24.49087384,243,118.1993321,24.49272,235,2028,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,199,2061,40
25,118.1960842,24.51082948,26,118.1946378,24.51064543,199,2062,40
351,118.1932078,24.48599548,352,118.1948672,24.48532282,55,2063,40
25,118.1960842,24.51082948,49,118.1980189,24.51098186,199,2064,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,73,2066,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,73,2067,40
240,118.2003091,24.49058137,244,118.198852,24.49087384,235,2068,40
240,118.2003091,24.49058137,244,118.198852,24.49087384,235,2069,40
126,118.1952792,24.50575812,33,118.1957203,24.50713071,73,2073,40
240,118.2003091,24.49058137,244,118.198852,24.49087384,235,2076,40
351,118.1932078,24.48599548,352,118.1948672,24.48532282,55,2099,40
362,118.2003233,24.48239022,363,118.1995556,24.48106168,199,2102,40
351,118.1932078,24.48599548,352,118.1948672,24.48532282,55,2137,40
351,118.1932078,24.48599548,352,118.1948672,24.48532282,55,2138,40
280,118.1938897,24.48882923,279,118.19413,24.4902268,199,2168,40
280,118.1938897,24.48882923,279,118.19413,24.4902268,235,2173,40
280,118.1938897,24.48882923,279,118.19413,24.4902268,235,2174,40
280,118.1938897,24.48882923,279,118.19413,24.4902268,235,2175,40
280,118.1938897,24.48882923,279,118.19413,24.4902268,235,2176,40
156,118.1994072,24.50050697,141,118.1993983,24.50203491,164,2192,40
156,118.1994072,24.50050697,152,118.1965815,24.5002015,164,2193,40
156,118.1994072,24.50050697,152,118.1965815,24.5002015,164,2209,40
156,118.1994072,24.50050697,152,118.1965815,24.5002015,164,2210,40
156,118.1994072,24.50050697,152,118.1965815,24.5002015,164,2212,40
283,118.1933238,24.48748071,280,118.1938897,24.48882923,129,2221,40
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,2223,40
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,2224,40
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,2225,40
283,118.1933238,24.48748071,280,118.1938897,24.48882923,235,2226,40
199,118.1946976,24.49528905,255,118.1945341,24.49405849,199,2239,40
